129.05
129.09
128.9
129.04
128.95
128.69
128.84
128.78
128.78
128.79
128.82
128.77
128.74
128.77
128.75
128.77
128.91
128.86
128.69
128.98
129
128.99
129.17
129.12
129.23
129.45
129.54
129.81
129.73
130.1
129.81
130.39
130.1
130.48
130.55
130.67
130.94
131.11
131.35
131.4
131.76
131.87
131.88
132.13
132.25
132.59
132.66
132.88
133.08
133.43
133.47
133.86
134.02
134.24
134.41
134.78
134.85
135.15
135.27
135.62
135.7
136.12
136.03
136.46
136.53
136.72
137.1
137.32
137.39
137.79
137.93
138.1
138.27
138.55
138.76
138.79
139
139.3
139.5
139.7
139.79
139.92
140.16
140.5
140.76
140.71
141
141.15
141.35
141.52
141.69
141.86
142.09
142.14
142.39
142.44
142.61
142.81
142.9
143.09
143.16
143.36
143.41
143.77
143.75
143.88
143.88
144.27
144.43
144.48
144.6
144.87
145.06
145.07
145.19
145.36
145.59
145.64
145.66
145.61
145.79
145.93
146.05
146.15
146.24
146.27
146.48
146.55
146.82
146.68
146.95
147.09
147.08
147.06
147.2
147.03
146.96
147.06
146.76
146.89
146.76
146.75
146.99
146.95
147.13
147.22
147.2
147.12
148.27
148.43
148.44
148.28
148.61
148.43
145.09
145.48
146.87
146.98
147.37
147.49
147.35
147.36
147.33
147.51
145.59
145.32
144.66
144.3
143.46
142.37
146.09
145.47
141.59
142.61
149.08
149.19
149.22
148.74
148.95
148.87
148.14
151.24
151.52
151.72
151.79
152.44
152.64
152.62
152.81
152.76
153.09
153.08
153.24
153.11
153.37
153.26
153.49
153.56
153.6
153.48
153.74
153.82
153.9
153.89
154.18
154.13
154.28
154.26
154.34
154.34
154.42
154.53
154.64
154.69
154.77
154.95
155.05
154.93
155.04
155.06
155.2
155.34
155.38
155.5
155.52
155.45
155.6
155.82
155.71
155.81
155.75
155.9
156.14
155.91
155.98
156.1
156.24
156.26
156.25
156.4
156.39
156.59
156.68
156.74
156.49
156.8
156.91
156.98
156.77
156.95
157.05
157.06
157.13
157.29
157.14
157.42
157.37
157.4
157.46
157.45
157.57
157.6
157.58
157.78
157.82
157.91
157.82
157.87
157.9
157.94
158.08
157.98
158.09
158.18
158.15
158.1
158.47
159.16
159.06
159.17
159.23
159.3
159.38
159.58
159.39
159.48
159.46
159.45
159.57
159.55
159.53
159.8
159.62
159.68
159.69
159.59
159.79
159.71
159.93
159.98
159.72
159.91
159.93
160
159.98
160.11
160.21
160.12
160.23
160.08
160.1
159.98
160.12
159.99
160.24
160.07
160.23
160.44
160.4
160.16
160.25
160.43
160.36
160.51
160.43
160.48
160.52
160.51
160.61
160.56
160.7
160.69
160.57
160.83
160.74
160.67
160.82
160.87
160.9
160.89
160.98
160.78
160.75
160.82
161.01
160.87
160.85
160.98
161.1
161.08
161.27
161.23
